"index","id","version","set_num"
"7779","11190","1","71002-17"
"7780","11191","1","1143-1"
"7781","11192","1","697-2"
"7782","11194","1","65527-1"
"7783","11195","1","1242D-1"
"7784","11196","1","6249-1"
"7785","11197","1","10594-1"
"7786","11198","1","3445-1"
"7787","11199","1","6132-1"
"7788","11201","1","5001-1"
"7789","11202","1","70165-1"
"7790","11205","1","76019-1"
"7791","11206","1","76062-1"
"7792","11207","1","21028-1"
"7793","11208","1","4073-1"
"7794","11210","1","75023-16"
"7795","11212","1","21007-1"
"7796","11213","1","71014-3"
"7797","11214","1","60035-1"
"7798","11215","1","7952-5"
"7799","11216","1","855-1"
"7800","11217","1","8683-12"
"7801","11219","1","7777-1"
"7802","11220","1","76007-1"
"7803","11221","1","625-1"
"7804","11223","1","1374-1"
"7805","11224","1","41016-7"
"7806","11225","1","8439-1"
"7807","11226","1","8053-1"
"7808","11227","1","76041-1"
"7809","11228","1","9848-1"
"7810","11229","1","7272-1"
"7811","11230","1","10606-1"
"7812","11231","1","5292-1"
"7813","11235","1","2165-1"
"7814","11236","1","1237-1"
"7815","11237","1","pk1062"
"7816","11238","1","970601-1"
"7817","11241","1","7161-1"
"7818","11242","1","41120-1"
"7819","11244","1","45800-1"
"7820","11245","1","398-1"
"7821","11246","1","71238-1"
"7822","11247","1","1383-1"
"7823","11248","1","41180-1"
"7824","11249","1","8657-1"
"7825","11250","1","3804-1"
"7826","11251","1","50006-1"
"7827","11252","1","70703-1"
"7828","11253","1","K4915-1"
"7829","11255","1","HPG01-1"
"7830","11259","1","8971-1"
"7831","11260","1","10133-1"
"7832","11262","1","2009-2"
"7833","11263","1","7131-1"
"7834","11265","1","700.F-1"
"7835","11267","1","CELEBV-1"
"7836","11268","1","4432-1"
"7837","11269","1","C8511-2"
"7838","11272","1","3712-1"
"7839","11276","1","1308-1"
"7840","11277","1","7620-1"
"7841","11279","1","8134-1"
"7842","11280","1","71013-11"
"7843","11281","1","LOC391405-1"
"7844","11282","1","5001267-1"
"7845","11283","1","9844-1"
"7846","11285","1","10250-1"
"7847","11287","1","9491-1"
"7848","11289","1","3669-1"
"7849","11290","1","5748-1"
"7850","11291","1","1327-1"
"7851","11292","1","9001-2"
"7852","11294","1","21102-1"
"7853","11295","1","8963-1"
"7854","11296","1","4285-1"
"7855","11297","1","10145-1"
"7856","11301","1","5167-1"
"7857","11302","1","7993-1"
"7858","11303","1","8430-1"
"7859","11304","1","K7467-1"
"7860","11306","1","4597-1"
"7861","11307","1","9027-1"
"7862","11309","1","852114-1"
"7863","11310","1","5953-1"
"7864","11311","1","31034-1"
"7865","11313","1","371-3"
"7866","11314","1","5866-1"
"7867","11315","1","853091-1"
"7868","11317","1","4428-1"
"7869","11318","1","5807-1"
"7870","11320","1","5016-1"
"7871","11321","1","852979-1"
"7872","11322","1","75918-1"
"7873","11323","1","9461-1"
"7874","11324","1","8195-1"
"7875","11325","1","KT206-1"
"7876","11327","1","7990-1"
"7877","11328","1","900-1"
"7878","11329","1","1076-19"
"7879","11330","1","8804-0"
"7880","11331","1","1836-1"
"7881","11332","1","4852-1"
"7882","11333","1","6589-1"
"7883","11334","1","410-1"
"7884","11338","1","30042-1"
"7885","11340","1","8695-1"
"7886","11341","1","8438-1"
"7887","11342","1","10704-1"
"7888","11344","1","K4482-1"
"7889","11345","1","8016-1"
"7890","11346","1","2824-17"
"7891","11347","1","41550-1"
"7892","11348","1","1234-3"
"7893","11349","1","435-2"
"7894","11350","1","9371-1"
"7895","11351","1","403-2"
"7896","11353","1","1223-2"
"7897","11354","1","30474-1"
"7898","11356","1","7600-4"
"7899","11357","1","9364-1"
"7900","11358","1","30212-1"
"7901","11359","1","79121-1"
"7902","11360","1","7169-1"
"7903","11361","1","857-1"
"7904","11363","1","8929-1"
"7905","11364","1","720-1"
"7906","11365","1","7217-2"
"7907","11367","1","40226-1"
"7908","11368","1","5001121-1"
"7909","11369","1","9784-1"
"7910","11370","1","9872-1"
"7911","11371","1","30346-1"
"7912","11374","1","6193-1"
"7913","11376","1","71013-9"
"7914","11379","1","990-1"
"7915","11380","1","8805-17"
"7916","11381","1","6013-1"
"7917","11384","1","KT104-1"
"7918","11385","1","845-1"
"7919","11386","1","1850-1"
"7920","11387","1","853515-1"
"7921","11388","1","5002946-1"
"7922","11391","1","4278-1"
"7923","11392","1","9641-1"
"7924","11393","1","8506-1"
"7925","11394","1","70413-1"
"7926","11395","1","4000009-1"
"7927","11396","1","852552-1"
"7928","11398","1","71014-14"
"7929","11399","1","8420-1"
"7930","11400","1","10161-1"
"7931","11401","1","76045-1"
"7932","11402","1","Lille-1"
"7933","11403","1","310-4"
"7934","11404","1","3070-1"
"7935","11405","1","1548-1"
"7936","11406","1","6397-1"
"7937","11407","1","6037-1"
"7938","11408","1","41572-1"
"7939","11409","1","9861-1"
"7940","11411","1","6462-1"
"7941","11415","1","5507-1"
"7942","11416","1","3541-1"
"7943","11417","1","70102-1"
"7944","11418","1","4228383-1"
"7945","11419","1","2824-9"
"7946","11421","1","3317-1"
"7947","11423","1","4450-1"
"7948","11424","1","6944-1"
"7949","11426","1","1469-1"
"7950","11427","1","3858-1"
"7951","11428","1","7575-25"
"7952","11429","1","4955-1"
"7953","11431","1","1095-1"
"7954","11434","1","2131-1"
"7955","11436","1","K8362-1"
"7956","11437","1","7508-1"
"7957","11438","1","6670-1"
"7958","11440","1","70409-1"
"7959","11441","1","6875-1"
"7960","11442","1","5054-1"
"7961","11443","1","75045-1"
"7962","11444","1","1823-1"
"7963","11445","1","3309-1"
"7964","11446","1","71241-1"
"7965","11447","1","5197-1"
"7966","11453","1","970635-1"
"7967","11454","1","1974-2"
"7968","11455","1","910-1"
"7969","11456","1","8295-1"
"7970","11457","1","850838-1"
"7971","11459","1","8882-1"
"7972","11460","1","7420-1"
"7973","11461","1","5918-1"
"7974","11462","1","71005-3"
"7975","11463","1","8473-1"
"7976","11464","1","756-1"
"7977","11465","1","7687-23"
"7978","11466","1","7977-1"
"7979","11468","1","LIT2009-1"
"7980","11469","1","5001159-1"
"7981","11470","1","4660865-1"
"7982","11471","1","6299-18"
"7983","11472","1","7174-1"
"7984","11474","1","7275-1"
"7985","11476","1","K8533-1"
"7986","11479","1","Alpharetta-1"
"7987","11480","1","8739-1"
"7988","11481","1","70404-1"
"7989","11483","1","TRU01-1"
"7990","11484","1","Honolulu-1"
"7991","11485","1","363-1"
"7992","11487","1","5112-1"
"7993","11488","1","937-1"
"7994","11489","1","6198-1"
"7995","11490","1","872-1"
"7996","11491","1","66375-1"
"7997","11492","1","5888-1"
"7998","11493","1","7525-1"
"7999","11494","1","MiniRCX-1"
"8000","11496","1","71173-1"
"8001","11500","1","1184-1"
"8002","11501","1","20017-1"
"8003","11502","1","7627-1"
"8004","11503","1","42041-1"
"8005","11505","1","5231-1"
"8006","11506","1","70337-1"
"8007","11507","1","21026-1"
"8008","11508","1","60124-1"
"8009","11509","1","393-2"
"8010","11510","1","10009-1"
"8011","11511","1","10591-1"
"8012","11512","1","4472-1"
"8013","11514","1","20202-1"
"8014","11515","1","8666-1"
"8015","11516","1","6862-1"
"8016","11517","1","7864-1"
"8017","11519","1","7855-1"
"8018","11520","1","10214-1"
"8019","11522","1","5001382-1"
"8020","11523","1","40127-1"
"8021","11524","1","6912-1"
"8022","11526","1","10010-1"
"8023","11527","1","850794-1"
"8024","11528","1","31053-1"
"8025","11529","1","llca34-1"
"8026","11530","1","70593-1"
"8027","11531","1","41032-1"
"8028","11532","1","8242-1"
"8029","11533","1","70779-1"
"8030","11536","1","1263-1"
"8031","11537","1","850353-1"
"8032","11538","1","75142-1"
"8033","11539","1","4794-1"
"8034","11540","1","970626-1"
"8035","11541","1","5003084-1"
"8036","11542","1","7081-1"
"8037","11543","1","71009-3"
"8038","11544","1","7210-1"
"8039","11545","1","561407-1"
"8040","11546","1","31037-1"
"8041","11547","1","8-3"
"8042","11549","1","3039-1"
"8043","11550","1","K8944-1"
"8044","11551","1","K8755-1"
"8045","11552","1","10042-1"
"8046","11553","1","10526-1"
"8047","11554","1","65771-1"
"8048","11555","1","7952-17"
"8049","11557","1","6117-1"
"8050","11558","1","1655-1"
"8051","11559","1","41536-1"
"8052","11560","1","21101-1"
"8053","11562","1","6349-1"
"8054","11563","1","700.1.2-1"
"8055","11565","1","850446-1"
"8056","11566","1","6206-1"
"8057","11567","1","41300-1"
"8058","11569","1","5161-1"
"8059","11570","1","2250-20"
"8060","11571","1","FR561607-1"
"8061","11572","1","Paramus-1"
"8062","11573","1","7167-1"
"8063","11574","1","75037-1"
"8064","11576","1","5923-1"
"8065","11579","1","7242-1"
"8066","11581","1","70706-1"
"8067","11582","1","9388-1"
"8068","11583","1","229.1-1"
"8069","11584","1","5003083-1"
"8070","11585","1","7523-1"
"8071","11587","1","21121-1"
"8072","11588","1","45544-1"
"8073","11589","1","8292-1"
"8074","11590","1","60063-25"
"8075","11591","1","71234-1"
"8076","11592","1","31028-1"
"8077","11597","1","5874-1"
"8078","11598","1","7952-14"
"8079","11599","1","205-2"
"8080","11600","1","1952-1"
"8081","11601","1","7224-1"
"8082","11602","1","7680-1"
"8083","11603","1","1103-1"
"8084","11605","1","66359-1"
"8085","11606","1","991330-1"
"8086","11607","1","10813-1"
"8087","11608","1","nqstudios-1"
"8088","11610","1","5219-1"
"8089","11612","1","3459-1"
"8090","11613","1","8014-1"
"8091","11614","1","4745-1"
"8092","11615","1","8910-1"
"8093","11616","1","3019-1"
"8094","11619","1","1552-2"
"8095","11621","1","70311-1"
"8096","11622","1","8548-1"
"8097","11623","1","8831-11"
"8098","11626","1","7052-1"
"8099","11627","1","4817-1"
"8100","11629","1","850851-1"
"8101","11631","1","8764-1"
"8102","11632","1","70000-1"
"8103","11633","1","40022-1"
"8104","11634","1","6603-1"
"8105","11635","1","8831-7"
"8106","11636","1","8803-9"
"8107","11639","1","LLCABR3-1"
"8108","11640","1","5002813-1"
"8109","11641","1","793-1"
"8110","11643","1","3664-1"
"8111","11644","1","6851-1"
"8112","11645","1","41039-1"
"8113","11646","1","30224-1"
"8114","11647","1","9609-1"
"8115","11648","1","llca23-1"
"8116","11649","1","7574-14"
"8117","11650","1","6985-1"
"8118","11653","1","7724-10"
"8119","11654","1","8462-1"
"8120","11655","1","9696-1"
"8121","11656","1","9665-1"
"8122","11657","1","1381-1"
"8123","11658","1","5002938-1"
"8124","11659","1","30205-1"
"8125","11662","1","5921-1"
"8126","11663","1","40225-1"
"8127","11666","1","853447-1"
"8128","11668","1","41040-20"
"8129","11669","1","5232-1"
"8130","11670","1","4495-1"
"8131","11671","1","6660-1"
"8132","11672","1","3836-1"
"8133","11673","1","Cincinnati-1"
"8134","11675","1","970659-1"
"8135","11676","1","6680-1"
"8136","11677","1","5004612-1"
"8137","11679","1","8397-1"
"8138","11680","1","9450-1"
"8139","11683","1","8803-7"
"8140","11684","1","2949-1"
"8141","11685","1","71010-11"
"8142","11686","1","3911-1"
"8143","11687","1","570-1"
"8144","11688","1","7893-1"
"8145","11690","1","5999-1"
"8146","11691","1","918-black-2"
"8147","11692","1","561408-1"
"8148","11693","1","31021-1"
"8149","11694","1","7724-11"
"8150","11695","1","6774-1"
"8151","11697","1","2065-1"
"8152","11698","1","6586-1"
"8153","11700","1","8949-1"
"8154","11701","1","3948-1"
"8155","11702","1","75093-1"
"8156","11703","1","1149-2"
"8157","11704","1","9612-1"
"8158","11705","1","60024-8"
"8159","11706","1","6244-1"
"8160","11707","1","comcon016-1"
"8161","11709","1","850852-1"
"8162","11716","1","6393-1"
"8163","11717","1","7258-1"
"8164","11718","1","629-1"
"8165","11719","1","300-1"
"8166","11720","1","3754-1"
"8167","11721","1","8241-1"
"8168","11722","1","4492-1"
"8169","11723","1","75011-1"
"8170","11725","1","9656-1"
"8171","11726","1","802-1"
"8172","11728","1","4900-1"
"8173","11729","1","886-1"
"8174","11730","1","809-1"
"8175","11731","1","6203-1"
"8176","11733","1","10694-1"
"8177","11734","1","41040-11"
"8178","11735","1","5905-1"
"8179","11737","1","7142-1"
"8180","11738","1","618-1"
"8181","11741","1","3568-1"
"8182","11743","1","9865-1"
"8183","11745","1","4525-1"
"8184","11746","1","8996-1"
"8185","11747","1","NMS1035-1"
"8186","11748","1","comcon046-1"
"8187","11749","1","4162-1"
"8188","11752","1","3638-1"
"8189","11753","1","20200-1"
"8190","11755","1","NIN891610-1"
"8191","11757","1","4524-20"
"8192","11759","1","66493-1"
"8193","11760","1","7793-1"
"8194","11761","1","6263-1"
"8195","11762","1","21018-1"
"8196","11764","1","41076-1"
"8197","11765","1","5270-1"
"8198","11767","1","1969-2"
"8199","11768","1","1414-1"
"8200","11769","1","30253-1"
"8201","11772","1","242.1-1"
"8202","11773","1","FR561606-1"
"8203","11774","1","75146-1"
"8204","11776","1","41510-1"
"8205","11777","1","75023-5"
"8206","11778","1","5898-1"
"8207","11779","1","2842-1"
"8208","11780","1","725-2"
"8209","11784","1","71009-18"
"8210","11785","1","1-8"
"8211","11786","1","66396-1"
"8212","11787","1","6636-1"
"8213","11788","1","71001-9"
"8214","11789","1","70795-1"
"8215","11791","1","30240-1"
"8216","11795","1","6187-1"
"8217","11797","1","70313-1"
"8218","11798","1","30399-1"
"8219","11802","1","8253-1"
"8220","11803","1","2856197-1"
"8221","11806","1","e1a1401-1"
"8222","11807","1","6256-1"
"8223","11808","1","160-1"
"8224","11809","1","852777-1"
"8225","11810","1","851097"
"8226","11812","1","2555-1"
"8227","11815","1","45020-1"
"8228","11820","1","4958-1"
"8229","11821","1","851395-1"
"8230","11822","1","3682-1"
"8231","11825","1","60141-1"
"8232","11826","1","8538-1"
"8233","11827","1","856-1"
"8234","11829","1","60108-1"
"8235","11830","1","4621-1"
"8236","11831","1","700.1.1-1"
"8237","11832","1","60063-15"
"8238","11833","1","30168-1"
"8239","11835","1","9846-1"
"8240","11836","1","552-1"
"8241","11837","1","4524-19"
"8242","11839","1","7770-1"
"8243","11840","1","4603-1"
"8244","11841","1","850884-1"
"8245","11842","1","3662-1"
"8246","11843","1","770-1"
"8247","11844","1","8896-1"
"8248","11845","1","8871-1"
"8249","11846","1","10123-1"
"8250","11847","1","4924-18"
"8251","11848","1","8215-1"
"8252","11849","1","709-2"
"8253","11850","1","9563-1"
"8254","11851","1","7979-6"
"8255","11853","1","7952-19"
"8256","11854","1","41112-1"
"8257","11855","1","K7776-1"
"8258","11856","1","5370b-1"
"8259","11857","1","6430-1"
"8260","11858","1","5369-1"
"8261","11859","1","70173-1"
"8262","11860","1","1298-15"
"8263","11861","1","66174-1"
"8264","11862","1","70813-1"
"8265","11863","1","8012-1"
"8266","11864","1","3233-1"
"8267","11865","1","3666-1"
"8268","11866","1","8723-1"
"8269","11867","1","4478-1"
"8270","11868","1","1331-1"
"8271","11869","1","44012-1"
"8272","11870","1","3703-1"
"8273","11871","1","8691-1"
"8274","11872","1","41133-1"
"8275","11873","1","70168-1"
"8276","11875","1","7502-1"
"8277","11877","1","6966-1"
"8278","11878","1","7956-1"
"8279","11879","1","VP-11"
"8280","11882","1","7958-4"
"8281","11883","1","1315-1"
"8282","11884","1","364-1"
"8283","11885","1","1241-1"
"8284","11886","1","853118-1"
"8285","11887","1","4950-1"
"8286","11890","1","419-3"
"8287","11892","1","21022-1"
"8288","11893","1","2141-1"
"8289","11894","1","8745-1"
"8290","11895","1","6483-1"
"8291","11896","1","7924-1"
"8292","11899","1","7071-1"
"8293","11901","1","8618-2"
"8294","11902","1","31025-1"
"8295","11903","1","6555-1"
"8296","11905","1","60009-1"
"8297","11906","1","60142-1"
"8298","11907","1","680-1"
"8299","11909","1","6498-1"
"8300","11910","1","4648939-1"
"8301","11913","1","75005-1"
"8302","11915","1","463-1"
"8303","11916","1","70900-1"
"8304","11917","1","1415-1"
"8305","11918","1","4428-13"
"8306","11920","1","12-1"
"8307","11921","1","8130-1"
"8308","11922","1","517-1"
"8309","11924","1","Duck75-1"
"8310","11925","1","547-1"
"8311","11926","1","4285968-1"
"8312","11927","1","814-1"
"8313","11929","1","9094-1"
"8314","11931","1","1150-1"
"8315","11932","1","5004252-1"
"8316","11933","1","240-1"
"8317","11934","1","853346-1"
"8318","11935","1","2853302-1"
"8319","11936","1","603-1"
"8320","11937","1","60073-1"
"8321","11938","1","3748-1"
"8322","11939","1","149-1"
"8323","11940","1","1591-1"
"8324","11941","1","8616-1"
"8325","11943","1","10552-1"
"8326","11944","1","3023-1"
"8327","11946","1","10509-1"
"8328","11947","1","2137-1"
"8329","11948","1","8273-1"
"8330","11949","1","41022-1"
"8331","11950","1","6876-1"
"8332","11951","1","4460-1"
"8333","11954","1","3755-1"
"8334","11955","1","5004266-1"
"8335","11956","1","2121-1"
"8336","11957","1","4811-1"
"8337","11959","1","8385-1"
"8338","11960","1","1679-1"
"8339","11961","1","4274-1"
"8340","11962","1","9354-1"
"8341","11963","1","40166-1"
"8342","11965","1","41134-1"
"8343","11966","1","380-1"
"8344","11967","1","8804-14"
"8345","11968","1","4428-16"
"8346","11969","1","1693-1"
"8347","11970","1","10020-2"
"8348","11971","1","71005-11"
"8349","11974","1","6415-1"
"8350","11976","1","9224-1"
"8351","11977","1","8697-1"
"8352","11980","1","970629-1"
"8353","11981","1","970619-1"
"8354","11983","1","40112-1"
"8355","11984","1","6553-1"
"8356","11985","1","4433-1"
"8357","11987","1","309-1"
"8358","11989","1","3529-1"
"8359","11990","1","4061-1"
"8360","11991","1","8833-0"
"8361","11992","1","41575-1"
"8362","11993","1","7127-1"
"8363","11995","1","41525-1"
"8364","11999","1","10232-1"
"8365","12000","1","2878-4"
"8366","12001","1","3801-1"
"8367","12002","1","30017-1"
"8368","12004","1","5128-1"
"8369","12005","1","5004404-1"
"8370","12007","1","71005-10"
"8371","12008","1","8689-1"
"8372","12009","1","3465-1"
"8373","12010","1","242.3-1"
"8374","12011","1","75099-1"
"8375","12015","1","5886-1"
"8376","12016","1","9209-1"
"8377","12017","1","121-1"
"8378","12020","1","4104-1"
"8379","12022","1","8515-1"
"8380","12023","1","991319-1"
"8381","12024","1","41521-1"
"8382","12025","1","830-1"
"8383","12029","1","5278-1"
"8384","12031","1","10077-1"
"8385","12032","1","1298-23"
"8386","12036","1","2114-1"
"8387","12038","1","5477-1"
"8388","12039","1","Minneapolis-1"
"8389","12041","1","7979-17"
"8390","12043","1","71300-1"
"8391","12044","1","71008-0"
"8392","12045","1","76032-1"
"8393","12047","1","5388-1"
"8394","12048","1","10121-1"
"8395","12049","1","9279-2"
"8396","12050","1","LADYBIRD2-1"
"8397","12051","1","7602-1"
"8398","12052","1","42028-1"
"8399","12053","1","1239-1"
"8400","12054","1","6665-1"
"8401","12055","1","7009-1"
"8402","12056","1","40171-1"
"8403","12057","1","241602-1"
"8404","12060","1","7074-1"
"8405","12061","1","75154-1"
"8406","12062","1","970611-1"
"8407","12063","1","561509-1"
"8408","12064","1","3446-1"
"8409","12065","1","60111-1"
"8410","12066","1","550-2"
"8411","12068","1","C8509-2"
"8412","12070","1","2824-13"
"8413","12073","1","60063-3"
"8414","12074","1","75103-1"
"8415","12076","1","5984-1"
"8416","12077","1","803-1"
"8417","12078","1","9631-1"
"8418","12080","1","4418-1"
"8419","12082","1","8782-1"
"8420","12083","1","722-2"
"8421","12084","1","6240-1"
"8422","12085","1","317-1"
"8423","12086","1","6656-1"
"8424","12087","1","4997-1"
"8425","12089","1","3028-1"
"8426","12090","1","5805-1"
"8427","12094","1","30227-1"
"8428","12096","1","6513-1"
"8429","12097","1","1496-1"
"8430","12099","1","7498-1"
"8431","12101","1","4948-1"
